chrom	start	end	strand	name	commonName	type	source	novel
chr15	613760	614393	+	YOR150W	MRPL23	ORF-T	SGD	FALSE
chr15	617681	618188	+	SY_O0232W	SY_O0232W	SUT	genenv	TRUE
chr15	619002	619890	+	SUT371	SUT371	SUT	XU09	FALSE
chr15	620652	621445	+	SUT372	SUT372	SUT	XU09	FALSE
chr15	621477	626323	+	YOR153W	PDR5	ORF-T	SGD	FALSE
chr15	626531	628490	+	YOR154W	SLP1	ORF-T	SGD	FALSE
chr15	634019	635123	+	YOR158W	PET123	ORF-T	SGD	FALSE
chr15	635635	638715	+	YOR160W	MTR10	ORF-T	SGD	FALSE
chr15	638996	640767	+	YOR161W-B	YOR161W-B	ORF-T	SGD	TRUE
chr15	640943	643783	+	SUT373	SUT373	SUT	XU09	FALSE
chr15	644255	644477	+	CUT386	CUT386	CUT	XU09	FALSE
chr15	644575	645255	+	YOR163W	DDP1	ORF-T	SGD	FALSE
chr15	646407	648919	+	YOR165W	SEY1	ORF-T	SGD	FALSE
chr15	651159	653727	+	YOR168W	GLN4	ORF-T	SGD	FALSE
chr15	656039	658623	+	YOR172W	YRM1	ORF-T	SGD	FALSE
chr15	658935	660271	+	YOR173W	DCS2	ORF-T	SGD	FALSE
chr15	660503	661615	+	YOR174W	MED4	ORF-T	SGD	FALSE
chr15	663041	663332	+	SY_O0248W	SY_O0248W	SUT	genenv	TRUE
chr15	664207	666143	+	SY_O0249W	SY_O0249W	other	XU11	FALSE
chr15	667655	668047	+	SY_O0250W	SY_O0250W	SUT	genenv	TRUE
chr15	669757	672549	+	SUT374	SUT374	SUT	XU09	FALSE
chr15	673672	674248	+	SY_O0252W	SY_O0252W	SUT	genenv	TRUE
chr15	674525	676138	+	SUT375	SUT375	SUT	XU09	FALSE
chr15	677337	677752	+	YOR181W	LAS17	ORF-T	XU09	FALSE
chr15	677861	679861	+	YOR181W	LAS17	ORF-T	SGD	FALSE
chr15	681145	682553	+	YOR184W	SER1	ORF-T	SGD	FALSE
chr15	682945	683233	+	SUT376	SUT376	SUT	XU09	FALSE
chr15	684363	685620	+	YOR186W	YOR186W	ORF-T	SGD	FALSE
chr15	685812	687445	+	YOR187W	TUF1	ORF-T	SGD	FALSE
chr15	687557	691253	+	YOR188W	MSB1	ORF-T	SGD	FALSE
chr15	691525	692061	+	YOR189W	IES4	ORF-T	SGD	FALSE
chr15	692093	694038	+	YOR190W	SPR1	ORF-T	SGD	FALSE
chr15	694286	700030	+	YOR191W	ULS1	ORF-T	SGD	FALSE
chr15	701310	702993	+	SY_O0264W	SY_O0264W	SUT	genenv	TRUE
chr15	703708	704948	+	SUT377	SUT377	SUT	XU09	FALSE
chr15	704248	704927	+	SUT377	SUT377	SUT	XU09	FALSE
chr15	712238	713486	+	YOR193W	PEX27	ORF-T	SGD	FALSE
chr15	713988	714633	+	SY_O0268W	SY_O0268W	SUT	genenv	TRUE
chr15	714714	717466	+	YOR195W	SLK19	ORF-T	SGD	FALSE
chr15	718970	720458	+	YOR197W	MCA1	ORF-T	SGD	FALSE
chr15	723852	724684	+	YOR202W	HIS3	ORF-T	SGD	FALSE
chr15	724772	727340	+	YOR204W	DED1	ORF-T	SGD	FALSE
chr15	729397	731832	+	YOR206W	NOC2	ORF-T	SGD	FALSE
chr15	735624	738176	+	YOR208W	PTP2	ORF-T	SGD	FALSE
chr15	740216	740784	+	YOR210W	RPB10	ORF-T	SGD	FALSE
chr15	744618	746210	+	YOR212W	STE4	ORF-T	SGD	FALSE
chr15	746319	747823	+	SY_O0277W	SY_O0277W	SUT	genenv	TRUE
chr15	748651	749222	+	SY_O0278W	SY_O0278W	SUT	genenv	TRUE
chr15	751114	753970	+	YOR217W	RFC1	ORF-T	SGD	FALSE
chr15	757202	758226	+	YOR220W	RCN2	ORF-T	SGD	FALSE
chr15	759754	761210	+	YOR222W	ODC2	ORF-T	SGD	FALSE
chr15	761668	762668	+	YOR223W	YOR223W	ORF-T	SGD	FALSE
chr15	763822	764247	+	SY_O0283W	SY_O0283W	SUT	genenv	TRUE
chr15	764348	768643	+	YOR227W	HER1	ORF-T	SGD	FALSE
chr15	764500	768564	+	YOR227W	HER1	ORF-T	SGD	FALSE
chr15	770236	772013	+	YOR229W	WTM2	ORF-T	SGD	FALSE
chr15	772028	772433	+	SY_O0287W	SY_O0287W	SUT	genenv	TRUE
chr15	772581	774173	+	YOR230W	WTM1	ORF-T	SGD	FALSE
chr15	774381	776237	+	YOR231W	MKK1	ORF-T	SGD	FALSE
chr15	776373	777253	+	YOR232W	MGE1	ORF-T	SGD	FALSE
chr15	777565	780173	+	YOR233W	KIN4	ORF-T	SGD	FALSE
chr15	782029	782301	+	snR17a	SNR17A	other	SGD	FALSE
chr15	782309	782525	+	snR17a	SNR17A	other	SGD	FALSE
chr15	782805	783533	+	YOR236W	DFR1	ORF-T	SGD	FALSE
chr15	783717	785213	+	YOR237W	HES1	ORF-T	SGD	FALSE
chr15	785525	786589	+	YOR238W	YOR238W	ORF-T	SGD	FALSE
chr15	786717	788845	+	YOR239W	ABP140	ORF-T	SGD	FALSE
chr15	788989	790829	+	YOR241W	MET7	ORF-T	SGD	FALSE
chr15	794389	795949	+	YOR244W	ESA1	ORF-T	SGD	FALSE
chr15	799302	800622	+	YOR247W, YOR248W	SRL1, YOR248W	ORF-T	XU09	FALSE
chr15	799362	800431	+	YOR247W	SRL1	ORF-T	SGD	FALSE
chr15	804344	804552	+	SUT378	SUT378	SUT	XU09	FALSE
chr15	805552	806225	+	YOR252W	TMA16	ORF-T	SGD	FALSE
chr15	806273	806938	+	YOR253W	NAT5	ORF-T	SGD	FALSE
chr15	807121	807798	+	SY_O0305W	SY_O0305W	SUT	genenv	TRUE
chr15	807857	808204	+	SY_O0306W	SY_O0306W	SUT	genenv	TRUE
chr15	808399	808798	+	SY_O0307W	SY_O0307W	SUT	genenv	TRUE
chr15	812903	813495	+	YOR257W	CDC31	ORF-T	SGD	FALSE
chr15	813583	814319	+	YOR258W	HNT3	ORF-T	SGD	FALSE
chr15	815863	817735	+	YOR260W	GCD1	ORF-T	SGD	FALSE
chr15	819168	820304	+	YOR262W	YOR262W	ORF-T	SGD	FALSE
chr15	820745	822265	+	YOR264W	DSE3	ORF-T	SGD	FALSE
chr15	822353	822849	+	YOR265W	RBL2	ORF-T	SGD	FALSE
chr15	822865	824257	+	YOR266W	PNT1	ORF-T	SGD	FALSE
chr15	826512	826832	+	SY_O0315W	SUT_SY0550	SUT	XU11	FALSE
chr15	828248	829984	+	YOR269W	PAC1	ORF-T	SGD	FALSE
chr15	834296	834552	+	snR8	SNR8	other	SGD	FALSE
chr15	834712	836272	+	YOR272W	YTM1	ORF-T	SGD	FALSE
chr15	836698	838427	+	SY_O0319W	SY_O0319W	SUT	genenv	TRUE
chr15	838986	841210	+	YOR274W	MOD5	ORF-T	SGD	FALSE
chr15	843242	843834	+	YOR276W	CAF20	ORF-T	SGD	FALSE
chr15	844362	844594	+	snR5	SNR5	other	SGD	FALSE
chr15	844762	845714	+	YOR278W	HEM4	ORF-T	SGD	FALSE
chr15	846847	847380	+	CUT390	CUT390	CUT	XU09	FALSE
chr15	847928	848201	+	SY_O0325W	SY_O0325W	SUT	genenv	TRUE
chr15	849314	850306	+	YOR283W	YOR283W	ORF-T	SGD	FALSE
chr15	850386	851482	+	YOR284W	HUA2	ORF-T	SGD	FALSE
chr15	851602	852138	+	YOR285W	RDL1	ORF-T	SGD	FALSE
chr15	852210	852914	+	YOR286W	RDL2	ORF-T	SGD	FALSE
chr15	852949	853327	+	SY_O0330W	SY_O0330W	SUT	genenv	TRUE
chr15	855322	856098	+	YOR289W	YOR289W	ORF-T	SGD	FALSE
chr15	856130	857034	+	SY_O0332W	YORWsigma3	other	XU11	FALSE
chr15	862851	867587	+	YOR291W	YPK9	ORF-T	SGD	FALSE
chr15	869011	869979	+	YOR293W	RPS10A	ORF-T	SGD	FALSE
chr15	870269	871022	+	YOR294W	RRS1	ORF-T	SGD	FALSE
chr15	871183	872096	+	YOR295W	UAF30	ORF-T	SGD	FALSE
chr15	872112	876193	+	YOR296W	YOR296W	ORF-T	SGD	FALSE
chr15	877060	878881	+	YOR298W	MUM3	ORF-T	SGD	TRUE
chr15	879206	879495	+	SY_O0339W	SY_O0339W	SUT	genenv	TRUE
chr15	880291	882731	+	YOR299W	BUD7	ORF-T	SGD	FALSE
chr15	882923	884563	+	YOR301W	RAX1	ORF-T	SGD	FALSE
chr15	884643	886123	+	YOR303W	CPA1	ORF-T	SGD	FALSE
chr15	886339	889965	+	YOR304W	ISW2	ORF-T	SGD	FALSE
chr15	890917	891797	+	YOR305W	RRG7	ORF-T	SGD	FALSE
chr15	891837	893669	+	SUT379	SUT379	SUT	XU09	FALSE
chr15	893933	894625	+	SUT380	SUT380	SUT	XU09	FALSE
chr15	894666	896169	+	SY_O0347W	SY_O0347W	SUT	genenv	TRUE
chr15	899312	899680	+	SY_O0348W	SY_O0348W	SUT	genenv	TRUE
chr15	900595	900979	+	SUT381	SUT381	SUT	XU09	FALSE
chr15	905113	906242	+	YOR314W	YOR314W	ORF-T	SGD	TRUE
chr15	906620	908189	+	YOR315W	SFG1	ORF-T	SGD	FALSE
chr15	909396	909704	+	SY_O0352W	SY_O0352W	SUT	genenv	TRUE
chr15	909891	910362	+	SUT382	SUT382	SUT	XU09	FALSE
chr15	910517	911182	+	SY_O0354W	SY_O0354W	SUT	genenv	TRUE
chr15	911262	913659	+	YOR317W	FAA1	ORF-T	SGD	FALSE
chr15	914294	914740	+	SY_O0356W	SY_O0356W	SUT	genenv	TRUE
chr15	914763	915955	+	YOR319W	HSH49	ORF-T	SGD	FALSE
chr15	917971	920347	+	YOR321W	PMT3	ORF-T	SGD	FALSE
chr15	924325	925061	+	SY_O0359W	SY_O0359W	SUT	genenv	TRUE
chr15	927565	932799	+	YOR326W	MYO2	ORF-T	SGD	FALSE
chr15	933730	938781	+	YOR328W	PDR10	ORF-T	SGD	FALSE
chr15	934025	938686	+	YOR328W	PDR10	ORF-T	SGD	FALSE
chr15	938837	940430	+	SUT383	SUT383	SUT	XU09	FALSE
chr15	945647	946439	+	YOR332W	VMA4	ORF-T	SGD	FALSE
chr15	946607	948055	+	YOR334W	MRS2	ORF-T	SGD	FALSE
chr15	951769	955905	+	YOR336W	KRE5	ORF-T	SGD	FALSE
chr15	956337	958873	+	YOR337W	TEA1	ORF-T	SGD	FALSE
chr15	958897	960193	+	YOR338W	YOR338W	ORF-T	SGD	FALSE
chr15	960388	961218	+	SUT384	SUT384	SUT	XU09	FALSE
chr15	962897	968233	+	YOR341W	RPA190	ORF-T	SGD	FALSE
chr15	981369	982961	+	SUT386	SUT386	SUT	XU09	FALSE
chr15	983629	984035	+	tP(UGG)O3	tP(UGG)O3	other	SGD	FALSE
chr15	984603	987859	+	YOR346W	REV1	ORF-T	SGD	FALSE
chr15	989669	989920	+	SY_O0374W	SY_O0374W	SUT	genenv	TRUE
chr15	992044	993035	+	SUT387	SUT387	SUT	XU09	FALSE
chr15	992709	993018	+	YOR349W	CIN1	ORF-T	SGD	FALSE
chr15	993056	995845	+	YOR349W	CIN1	ORF-T	SGD	FALSE
chr15	996279	997639	+	SY_O0378W	SY_O0378W	SUT	genenv	TRUE
chr15	998028	999884	+	CUT395	CUT395	CUT	XU09	FALSE
chr15	1000068	1001244	+	YOR352W	YOR352W	ORF-T	SGD	FALSE
chr15	1005012	1006091	+	SY_O0381W	SY_O0381W	SUT	genenv	TRUE
chr15	1006908	1007546	+	SUT388	SUT388	SUT	XU09	FALSE
chr15	1007578	1009859	+	YOR355W	GDS1	ORF-T	SGD	FALSE
chr15	1010123	1012211	+	YOR356W	YOR356W	ORF-T	SGD	FALSE
chr15	1012947	1014027	+	YOR358W	HAP5	ORF-T	SGD	FALSE
chr15	1014043	1015971	+	YOR359W	VTS1	ORF-T	SGD	FALSE
chr15	1018333	1018858	+	SY_O0387W	SY_O0387W	SUT	genenv	TRUE
chr15	1022020	1022948	+	SY_O0388W	SY_O0388W	SUT	genenv	TRUE
chr15	1026135	1026469	+	SY_O0389W	SY_O0389W	SUT	genenv	TRUE
chr15	1026505	1028640	+	YOR366W	YOR366W	ORF-T	SGD	TRUE
chr15	1028970	1029666	+	YOR367W	SCP1	ORF-T	SGD	FALSE
chr15	1029786	1031058	+	YOR368W	RAD17	ORF-T	SGD	FALSE
chr15	1039750	1042398	+	YOR373W	NUD1	ORF-T	SGD	FALSE
chr15	1042790	1044534	+	YOR374W	ALD4	ORF-T	SGD	FALSE
chr15	1044900	1045716	+	SY_O0395W	SY_O0395W	SUT	genenv	TRUE
chr15	1047694	1051014	+	YOR377W	ATF1	ORF-T	SGD	FALSE
chr15	1051955	1054019	+	YOR378W	YOR378W	ORF-T	SGD	FALSE
chr15	1054118	1055990	+	YOR380W	RDR1	ORF-T	SGD	FALSE
chr15	1056019	1056613	+	SY_O0399W	SY_O0399W	SUT	genenv	TRUE
chr15	1057200	1060796	+	YOR381W	FRE3	ORF-T	XU09	FALSE
chr15	1058122	1060745	+	YOR381W	FRE3	ORF-T	SGD	FALSE
chr15	1060934	1062175	+	YOR381W-A	YOR381W-A	ORF-T	SGD	TRUE
chr15	1062207	1062495	+	YOR382W	FIT2	ORF-T	XU09	TRUE
chr15	1062519	1063103	+	YOR382W	FIT2	ORF-T	SGD	FALSE
chr15	1064441	1067689	+	YOR384W	FRE5	ORF-T	SGD	FALSE
chr15	1068017	1069225	+	YOR385W	YOR385W	ORF-T	SGD	FALSE
chr15	1069257	1069449	+	SY_O0407W	SUT_SY0559	SUT	XU11	FALSE
chr15	1069817	1072633	+	YOR386W	PHR1	ORF-T	SGD	FALSE
chr15	14755	15707	-	YOL159C-A	YOL159C-A	ORF-T	SGD	FALSE
chr15	15764	16627	-	SY_O0410C	SY_O0410C	SUT	genenv	TRUE
chr15	17059	18051	-	YOL159C	YOL159C	ORF-T	SGD	FALSE
chr15	18671	19105	-	SY_O0412C	SY_O0412C	SUT	genenv	TRUE
chr15	19259	21661	-	YOL158C	ENB1	ORF-T	SGD	FALSE
chr15	29407	31829	-	YOL155C	HPF1	ORF-T	SGD	FALSE
chr15	34712	35792	-	SUT763	SUT763	SUT	XU09	FALSE
chr15	35893	36465	-	SY_O0416C	SY_O0416C	SUT	genenv	TRUE
chr15	36536	38760	-	YOL153C	YOL153C	other	XU09	FALSE
chr15	38976	40361	-	SUT764	SUT764	SUT	XU09	FALSE
chr15	40897	43442	-	SUT765	SUT765	SUT	XU09	FALSE
chr15	43580	44912	-	YOL150C	YOL150C	ORF-T	SGD	TRUE
chr15	45936	47792	-	YOL148C	SPT20	ORF-T	SGD	FALSE
chr15	47960	48824	-	YOL147C	PEX11	ORF-T	SGD	FALSE
chr15	49608	53000	-	YOL145C	CTR9	ORF-T	SGD	FALSE
chr15	54712	55288	-	YOL143C	RIB4	ORF-T	SGD	FALSE
chr15	60194	60442	-	SY_O0425C	SUT_SY1036	SUT	XU11	FALSE
chr15	60458	61274	-	YOL139C	CDC33	ORF-T	SGD	FALSE
chr15	61498	65602	-	YOL138C	RTC1	ORF-T	SGD	FALSE
chr15	65709	67158	-	SY_O0428C	SY_O0428C	SUT	genenv	TRUE
chr15	67421	69197	-	YOL136C	PFK27	ORF-T	SGD	FALSE
chr15	69421	70285	-	YOL135C	MED7	ORF-T	SGD	FALSE
chr15	71714	72572	-	SY_O0431C	SUT_SY1037	SUT	XU11	FALSE
chr15	73710	74102	-	SUT766	SUT766	SUT	XU09	FALSE
chr15	78289	79674	-	YOL128C	YGK3	ORF-T	SGD	FALSE
chr15	81802	83202	-	YOL126C	MDH2	ORF-T	SGD	FALSE
chr15	83906	85385	-	SY_O0435C	SY_O0435C	SUT	genenv	TRUE
chr15	85490	86986	-	YOL124C	TRM11	ORF-T	SGD	FALSE
chr15	89739	91827	-	YOL122C	SMF1	ORF-T	SGD	FALSE
chr15	92131	93061	-	YOL121C	RPS19A	ORF-T	SGD	FALSE
chr15	93461	94622	-	YOL120C	RPL18A	ORF-T	SGD	FALSE
chr15	95040	96632	-	YOL119C	MCH4	ORF-T	SGD	FALSE
chr15	101009	101465	-	CUT823	CUT823	CUT	XU09	FALSE
chr15	103473	104153	-	YOL114C	YOL114C	ORF-T	SGD	FALSE
chr15	106571	106913	-	SY_O0443C	SY_O0443C	SUT	genenv	TRUE
chr15	108313	109257	-	YOL111C	MDY2	ORF-T	SGD	FALSE
chr15	110465	110756	-	SY_O0445C	SY_O0445C	SUT	genenv	TRUE
chr15	111382	112134	-	YOL108C	INO4	ORF-T	SGD	FALSE
chr15	114158	116309	-	YOL105C	WSC3	ORF-T	SGD	FALSE
chr15	126214	126934	-	YOL102C	TPT1	ORF-T	SGD	FALSE
chr15	127158	128230	-	YOL101C	IZH4	ORF-T	SGD	FALSE
chr15	132695	136159	-	YOL098C	YOL098C	ORF-T	SGD	FALSE
chr15	136663	138087	-	YOL097C	WRS1	ORF-T	SGD	FALSE
chr15	138247	139297	-	YOL096C	COQ3	ORF-T	SGD	FALSE
chr15	139313	141633	-	YOL095C	HMI1	ORF-T	SGD	FALSE
chr15	141762	142794	-	YOL094C	RFC4	ORF-T	SGD	FALSE
chr15	145384	146341	-	SY_O0455C	SY_O0455C	SUT	genenv	TRUE
chr15	150508	153772	-	YOL089C	HAL9	ORF-T	SGD	FALSE
chr15	153996	155044	-	YOL088C	MPD2	ORF-T	SGD	FALSE
chr15	155428	159148	-	YOL087C	YOL087C	ORF-T	SGD	FALSE
chr15	159684	160869	-	YOL086C	ADH1	ORF-T	SGD	FALSE
chr15	160957	162125	-	YOL085C	YOL085C	other	XU09	FALSE
chr15	167211	167660	-	SY_O0461C	SY_O0461C	SUT	genenv	TRUE
chr15	167761	168072	-	CUT827	CUT827	CUT	XU09	FALSE
chr15	168084	170222	-	SY_O0463C	SY_O0463C	SUT	genenv	TRUE
chr15	168093	168632	-	SY_O0464C	SY_O0464C	SUT	genenv	TRUE
chr15	180711	181767	-	YOL080C	REX4	ORF-T	SGD	FALSE
chr15	183879	184996	-	SY_O0466C	SY_O0466C	SUT	genenv	TRUE
chr15	185222	185454	-	SY_O0467C	SY_O0467C	SUT	genenv	TRUE
chr15	186057	187089	-	YOL077C	BRX1	ORF-T	SGD	FALSE
chr15	189538	193915	-	YOL075C	YOL075C	ORF-T	SGD	FALSE
chr15	194075	195123	-	YOL073C	YOL073C	ORF-T	SGD	FALSE
chr15	197460	199044	-	YOL070C	NBA1	ORF-T	SGD	FALSE
chr15	200436	202188	-	YOL068C	HST1	ORF-T	SGD	FALSE
chr15	202188	202844	-	YOL067C	RTG1	ORF-T	SGD	FALSE
chr15	202980	204900	-	YOL066C	RIB2	ORF-T	SGD	FALSE
chr15	204916	206204	-	YOL065C	INP54	ORF-T	SGD	FALSE
chr15	206388	207492	-	YOL064C	MET22	ORF-T	SGD	FALSE
chr15	207708	210628	-	YOL063C	CRT10	ORF-T	SGD	FALSE
chr15	210790	212318	-	YOL062C	APM4	ORF-T	SGD	FALSE
chr15	214022	216446	-	YOL060C	MAM3	ORF-T	SGD	FALSE
chr15	219550	220879	-	SUT768	SUT768	SUT	XU09	FALSE
chr15	224712	226792	-	YOL055C	THI20	ORF-T	SGD	FALSE
chr15	227398	228125	-	SY_O0482C	SY_O0482C	SUT	genenv	TRUE
chr15	231626	232138	-	YOL052C-A	DDR2	ORF-T	SGD	FALSE
chr15	232658	234042	-	YOL052C	SPE2	ORF-T	SGD	FALSE
chr15	240552	241784	-	YOL048C	RRT8	ORF-T	SGD	FALSE
chr15	241873	243144	-	YOL047C	YOL047C	ORF-T	SGD	TRUE
chr15	248729	250033	-	YOL043C	NTG2	ORF-T	SGD	FALSE
chr15	251553	253097	-	YOL041C	NOP12	ORF-T	SGD	FALSE
chr15	253473	254033	-	YOL040C	RPS15	ORF-T	SGD	FALSE
chr15	255303	255495	-	YOL038C-A	YOL038C-A	ORF-T	SGD	FALSE
chr15	266568	267976	-	YOL031C	SIL1	ORF-T	SGD	FALSE
chr15	268455	270021	-	SY_O0492C	SY_O0492C	SUT	genenv	TRUE
chr15	270105	272026	-	YOL028C	YAP7	ORF-T	SGD	TRUE
chr15	272226	274186	-	YOL027C	MDM38	ORF-T	SGD	FALSE
chr15	274314	274794	-	YOL026C	MIM1	ORF-T	SGD	FALSE
chr15	278260	278886	-	SY_O0496C	SY_O0496C	SUT	genenv	TRUE
chr15	280661	281957	-	YOL022C	TSR4	ORF-T	SGD	FALSE
chr15	282726	285854	-	YOL021C	DIS3	ORF-T	SGD	FALSE
chr15	291062	292567	-	YOL018C	TLG2	ORF-T	SGD	FALSE
chr15	292729	293921	-	SY_O0500C	SY_O0500C	SUT	genenv	TRUE
chr15	295087	296623	-	YOL016C	CMK2	ORF-T	SGD	FALSE
chr15	299148	299585	-	SY_O0502C	SY_O0502C	SUT	genenv	TRUE
chr15	299835	300844	-	SY_O0503C	SY_O0503C	SUT	genenv	TRUE
chr15	301768	303608	-	YOL013C	HRD1	ORF-T	SGD	FALSE
chr15	303776	304864	-	YOL012C	HTZ1	ORF-T	SGD	FALSE
chr15	309472	310600	-	YOL009C	MDM12	ORF-T	SGD	FALSE
chr15	311392	312872	-	YOL007C	CSI2	ORF-T	SGD	FALSE
chr15	313328	315944	-	YOL006C	TOP1	ORF-T	SGD	FALSE
chr15	316160	316816	-	YOL005C	RPB11	ORF-T	SGD	FALSE
chr15	322112	323432	-	YOL003C	PFA4	ORF-T	SGD	FALSE
chr15	323680	325040	-	YOL002C	IZH2	ORF-T	SGD	FALSE
chr15	326544	326870	-	SUT769	SUT769	SUT	XU09	FALSE
chr15	331542	332393	-	SY_O0513C	SY_O0513C	SUT	genenv	TRUE
chr15	332686	333734	-	CUT833	CUT833	CUT	XU09	FALSE
chr15	334790	337798	-	YOR005C	DNL4	ORF-T	SGD	FALSE
chr15	337950	339094	-	YOR006C	TSR3	ORF-T	SGD	FALSE
chr15	339222	340470	-	YOR007C	SGT2	ORF-T	SGD	FALSE
chr15	341358	343078	-	YOR008C	SLG1	ORF-T	SGD	FALSE
chr15	346504	347770	-	YOR010C	TIR2	ORF-T	SGD	FALSE
chr15	347818	348556	-	YOR010C	TIR2	ORF-T	XU09	TRUE
chr15	349797	350574	-	SUT770	SUT770	SUT	XU09	FALSE
chr15	355821	356645	-	SUT771	SUT771	SUT	XU09	FALSE
chr15	356966	358046	-	SUT772	SUT772	SUT	XU09	FALSE
chr15	361046	362046	-	YOR016C	ERP4	ORF-T	SGD	FALSE
chr15	364350	364942	-	CUT834	CUT834	CUT	XU09	FALSE
chr15	365055	367678	-	SY_O0526C	SY_O0526C	SUT	genenv	TRUE
chr15	367768	368676	-	SY_O0527C	SY_O0527C	SUT	genenv	TRUE
chr15	369449	370273	-	SUT773	SUT773	SUT	XU09	FALSE
chr15	371257	371722	-	YOR020C	HSP10	ORF-T	SGD	FALSE
chr15	371930	372122	-	SUT774	SUT774	SUT	XU09	FALSE
chr15	373355	374323	-	YOR021C	YOR021C	ORF-T	SGD	FALSE
chr15	374539	376707	-	YOR022C	YOR022C	ORF-T	SGD	FALSE
chr15	376827	378763	-	YOR023C	AHC1	ORF-T	SGD	FALSE
chr15	384003	385467	-	YOR028C	CIN5	ORF-T	SGD	FALSE
chr15	386974	387542	-	CUT837	CUT837	CUT	XU09	FALSE
chr15	388484	390396	-	SY_O0536C	SY_O0536C	SUT	genenv	TRUE
chr15	390625	392186	-	YOR032C	HMS1	ORF-T	SGD	FALSE
chr15	393259	395612	-	YOR033C	EXO1	ORF-T	SGD	FALSE
chr15	395724	398340	-	YOR034C	AKR2	ORF-T	SGD	FALSE
chr15	398500	401084	-	YOR035C	SHE4	ORF-T	SGD	FALSE
chr15	401268	402388	-	SUT776	SUT776	SUT	XU09	FALSE
chr15	403644	406412	-	YOR038C	HIR2	ORF-T	SGD	FALSE
chr15	407391	407802	-	SY_O0543C	SY_O0543C	SUT	genenv	TRUE
chr15	408780	409123	-	snR9	SNR9	other	SGD	FALSE
chr15	410499	411091	-	snR62	SNR62	other	SGD	FALSE
chr15	413176	413490	-	SY_O0546C	SY_O0546C	SUT	genenv	TRUE
chr15	415396	416956	-	YOR046C	DBP5	ORF-T	SGD	FALSE
chr15	417184	418816	-	YOR047C	STD1	ORF-T	SGD	FALSE
chr15	419545	422665	-	YOR048C	RAT1	ORF-T	SGD	FALSE
chr15	423514	424949	-	YOR049C	RSB1	ORF-T	SGD	FALSE
chr15	425654	427206	-	YOR051C	ETT1	ORF-T	SGD	FALSE
chr15	427510	428359	-	YOR052C	YOR052C	ORF-T	SGD	FALSE
chr15	428760	431017	-	YOR054C	VHS3	ORF-T	SGD	FALSE
chr15	431202	432722	-	YOR056C	NOB1	ORF-T	SGD	FALSE
chr15	434466	437484	-	YOR058C	ASE1	ORF-T	SGD	FALSE
chr15	437882	439636	-	SY_O0556C	SY_O0556C	SUT	genenv	TRUE
chr15	439870	441326	-	YOR059C	YOR059C	ORF-T	SGD	FALSE
chr15	441358	442206	-	YOR060C	YOR060C	ORF-T	SGD	FALSE
chr15	443622	444630	-	YOR062C	YOR062C	ORF-T	SGD	FALSE
chr15	445918	446990	-	SY_O0560C	SUT_SY1053	SUT	XU11	FALSE
chr15	447014	447814	-	YOR064C	YNG1	ORF-T	SGD	FALSE
chr15	448278	449390	-	SUT777	SUT777	SUT	XU09	FALSE
chr15	452657	454561	-	YOR067C	ALG8	ORF-T	SGD	FALSE
chr15	456817	459018	-	YOR070C	GYP1	ORF-T	SGD	FALSE
chr15	459738	462762	-	YOR071C	NRT1	ORF-T	SGD	FALSE
chr15	466452	467339	-	SY_O0566C	SY_O0566C	SUT	genenv	TRUE
chr15	467945	469049	-	YOR074C	CDC21	ORF-T	SGD	FALSE
chr15	470771	473059	-	YOR076C	SKI7	ORF-T	SGD	FALSE
chr15	474740	475852	-	YOR079C	ATX2	ORF-T	SGD	FALSE
chr15	476451	478070	-	SY_O0570C	SY_O0570C	SUT	genenv	TRUE
chr15	478252	480637	-	YOR081C	TGL5	ORF-T	SGD	FALSE
chr15	484594	488378	-	YOR086C	TCB1	ORF-T	SGD	FALSE
chr15	491652	492612	-	YOR089C	VPS21	ORF-T	SGD	FALSE
chr15	492732	494901	-	YOR090C	PTC5	ORF-T	SGD	FALSE
chr15	499064	504249	-	YOR093C	YOR093C	ORF-T	SGD	FALSE
chr15	504617	506241	-	YOR095C	RKI1	ORF-T	SGD	FALSE
chr15	508677	509325	-	YOR097C	YOR097C	ORF-T	SGD	FALSE
chr15	509621	513037	-	YOR098C	NUP1	ORF-T	SGD	FALSE
chr15	513848	514432	-	SY_O0579C	SUT_SY1055	SUT	XU11	FALSE
chr15	514800	516097	-	YOR100C	CRC1	ORF-T	SGD	FALSE
chr15	518146	519179	-	YOR103C	OST2	ORF-T	SGD	FALSE
chr15	523095	524424	-	SUT779	SUT779	SUT	XU09	FALSE
chr15	526590	527411	-	SY_O0583C	SY_O0583C	SUT	genenv	TRUE
chr15	540338	541322	-	YOR115C	TRS33	ORF-T	SGD	FALSE
chr15	541458	546210	-	YOR116C	RPO31	ORF-T	SGD	FALSE
chr15	549456	552461	-	YOR119C	RIO1	ORF-T	XU09	FALSE
chr15	549531	552091	-	YOR119C	RIO1	ORF-T	SGD	FALSE
chr15	553852	554732	-	YOR122C	PFY1	ORF-T	SGD	FALSE
chr15	554924	556444	-	YOR123C	LEO1	ORF-T	SGD	FALSE
chr15	556524	560548	-	YOR124C	UBP2	ORF-T	SGD	FALSE
chr15	560620	561572	-	YOR125C	CAT5	ORF-T	SGD	FALSE
chr15	561652	562524	-	YOR126C	IAH1	ORF-T	SGD	FALSE
chr15	566204	568060	-	YOR128C	ADE2	ORF-T	SGD	FALSE
